"filename", "language", "PowerShell", "Markdown", "JavaScript", "JavaScript JSX", "PostCSS", "JSON", "HTML", "Python", "pip requirements", "TypeScript", "TypeScript JSX", "YAML", "JSON with Comments", "Java", "Batch", "Java Properties", "XML", "MS SQL", "comment", "blank", "total"
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\AbstractMediaArticleBlock.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 5
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\Admin.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 20, 91
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\AllowedRole.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 13, 56
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\AnalysisResult.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 2, 10
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\AppUser.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 15, 68
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\Article.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 27, 112
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\ArticleAttachmentBlock.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 13, 54
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\ArticleAudioBlock.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 13, 54
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\ArticleBlock.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 25, 90
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\ArticleBlockType.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 2, 11
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\ArticleImageBlock.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 13, 54
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\ArticleOtherBlock.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 12, 53
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\ArticleTextBlock.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 11, 49
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\ArticleTitle.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 18, 71
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\ArticleVideoBlock.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 13, 54
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\CacheEndpoint.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 34, 140
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\CategoryField.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 8, 40
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\Comment.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 2, 33, 127
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\CommentVote.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 2, 21, 82
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\EditorAttachment.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 14, 59
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\EditorRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 24, 90
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\EditorRequestAttachment.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 14, 59
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\EditorUser.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 10, 39
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\Endpoint.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 29, 117
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\ExpertiseField.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\LiveNewsPost.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 1, 18, 60
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\NewsEvent.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 6, 20, 70
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\Post.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 1, 30, 85
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\PostInteraction.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 16, 55
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\PostReaction.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 13, 44
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\PostTag.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 15, 37
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\PrimitiveUser.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 4, 14
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\PublishPermissionRequest.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 4, 19, 64
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\ReactionType.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 7, 12
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\RecordStatus.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 2, 7
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\RegisteredUser.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 17, 68
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\Root.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 18, 70
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\TelegramChannel.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 1, 26, 83
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\TelegramPost.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 1, 25, 79
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\Topic.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 13, 43, 140
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\TopicEditorAssignment.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 15, 54
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\TopicPost.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 33, 99
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\UserPreference.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 13, 42
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\UserRole.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 6, 7, 49
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\UserStatus.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 2, 8
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\UserType.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 9
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\VerificationCode.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 14, 62
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\entity\VerificationType.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\repository\AdminRepository.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 3, 11
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\repository\AllowedRoleRepository.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 3, 15
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\repository\AppUserRepository.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 4, 9
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\repository\ArticleBlockRepository.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 3, 8
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\repository\ArticleRepository.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 9, 26
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\repository\ArticleTitleRepository.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 3, 8
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\repository\CacheEndpointRepository.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 1, 9, 29
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\repository\CategoryFieldRepository.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 5, 15
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\repository\CommentRepository.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 7, 10, 38
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\repository\CommentVoteRepository.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 2, 6, 19
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\repository\EditorAttachmentRepository.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 3, 10
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\repository\EditorRequestAttachmentRepository.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 3, 10
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\repository\EditorRequestRepository.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 6, 19
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\repository\EditorUserRepository.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 3, 10
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\repository\EndpointRepository.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 12, 27
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\repository\LiveNewsPostRepository.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 4, 17
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\repository\NewsEventRepository.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 4, 17
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\repository\PostInteractionRepository.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 1, 6, 19
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\repository\PostReactionRepository.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 2, 8, 30
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\repository\PostRepository.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 14, 17, 79
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\repository\PostTagRepository.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 2, 12, 25
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\repository\PrimitiveUserRepository.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 3, 8
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\repository\PublishPermissionRequestRepository.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 4, 19
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\repository\RegisteredUserRepository.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 2, 12
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\repository\RootRepository.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 8, 25
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\repository\TelegramChannelRepository.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 4, 15
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\repository\TelegramPostRepository.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 4, 17
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\repository\TopicEditorRepository.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 3, 17
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\repository\TopicPostRepository.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 5, 9, 37
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\repository\TopicRepository.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 3, 12
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\repository\UserPreferenceRepository.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 6, 15
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\repository\VerificationCodeRepository.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 2, 13
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\security\JwtAuthenticationFilter.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 5, 19, 120
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\security\JwtTokenProvider.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 21, 128
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\service\AdminService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 20, 139
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\service\AppUserService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 1, 13, 76
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\service\ArticleBlockService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 10, 40
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\service\ArticleService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 369, 0, 0, 0, 0, 1, 53, 423
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\service\ArticleTitleService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 10, 40
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\service\CacheEndpointService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 1, 24, 136
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\service\CategoryFieldService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 2, 9, 81
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\service\CommentService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 0, 0, 0, 0, 12, 31, 205
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\service\CrawlerAdminService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 21, 135
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\service\EditorRequestService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 229, 0, 0, 0, 0, 18, 41, 288
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\service\EditorUserService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 21, 117
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\service\EmailService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 1, 9, 56
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\service\EndpointService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 0, 0, 0, 0, 1, 35, 213
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\service\FeedService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 184, 0, 0, 0, 0, 14, 55, 253
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\service\InteractionService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 9, 32, 125
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\service\LiveNewsService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 5, 21, 113
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\service\NewsEventService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 195, 0, 0, 0, 0, 28, 50, 273
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\service\PostReactionService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 3, 27, 98
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\service\PostService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 3, 24, 112
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\service\RootDiscoveryService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 267, 0, 0, 0, 0, 42, 51, 360
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\service\RootService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 24, 148
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\service\SearchService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 14, 19, 149
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\service\TelegramChannelService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 15, 108
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\service\TelegramCrawlerAdminService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 16, 123
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\service\TelegramPostService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 1, 20, 131
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\service\TopicEditorService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 0, 0, 0, 0, 37, 29, 206
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\service\TopicService.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 287, 0, 0, 0, 0, 46, 45, 378
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\service\TopicStatsScheduler.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 37, 21, 130
"c:\Users\eyash\news_bridge\backend\src\main\java\com\example\newscrawler\test.code-workspace", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 11
"c:\Users\eyash\news_bridge\backend\src\main\resources\application.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 9, 60
"c:\Users\eyash\news_bridge\backend\tag_service\app.py", "Python", 0, 0, 0, 0, 0, 0, 0, 249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 86, 373
"c:\Users\eyash\news_bridge\backend\tag_service\appCUDA.py", "Python", 0, 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 39, 190
"c:\Users\eyash\news_bridge\backend\tag_service\requirements.txt", "pip requirements", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12
"c:\Users\eyash\news_bridge\backend\tag_service\test.py", "Python", 0, 0, 0, 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 22, 187
"c:\Users\eyash\news_bridge\backend\telegram_crawler\backend_client.py", "Python", 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 50
"c:\Users\eyash\news_bridge\backend\telegram_crawler\main.py", "Python", 0, 0, 0, 0, 0, 0, 0, 265, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 58, 346
"c:\Users\eyash\news_bridge\backend\telegram_crawler\requirements.txt", "pip requirements", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\eyash\news_bridge\backend\telegram_crawler\scraper.py", "Python", 0, 0, 0, 0, 0, 0, 0, 360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 80, 492
"c:\Users\eyash\news_bridge\backend\telegram_crawler\settings.py", "Python", 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 34
